Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
56,2122,-137.43,-48.36,52.09,-54.02,-53.47,56.9,0.2,2.54,919.34,7.31,36679.17,2,fixedpt,compBare
57,2132,-142.08,-60.41,64.0,-55.48,-52.39,56.3,0.23,2.53,813.97,7.25,37511.92,2,fixedpt,compBare
58,2134,-130.06,-48.7,54.12,-53.08,-51.34,55.41,0.24,2.69,882.92,7.48,38415.27,2,fixedpt,compBare
59,2130,-134.59,-56.14,60.21,-53.49,-51.34,55.41,0.24,2.73,849.63,7.41,39285.05,2,fixedpt,compBare
60,2124,-134.52,-59.43,63.38,-53.03,-51.34,55.41,0.24,2.88,928.88,7.59,40233.04,2,fixedpt,compBare
61,2131,-133.12,-52.05,57.14,-55.07,-51.34,55.41,0.24,2.87,937.18,7.57,41189.46,2,fixedpt,compBare
62,2133,-145.0,-57.93,62.4,-55.23,-54.18,58.1,0.23,2.86,854.73,7.31,42064.05,2,fixedpt,compBare
63,2133,-161.36,-60.3,63.98,-58.57,-50.67,54.82,0.24,2.72,864.43,6.84,42947.01,2,fixedpt,compBare
64,2138,-120.98,-41.97,46.97,-51.08,-51.08,55.3,0.25,2.9,882.2,7.98,43848.52,2,fixedpt,compBare
65,2135,-143.09,-56.7,60.52,-51.98,-51.08,55.3,0.25,2.76,873.43,7.83,44740.94,2,fixedpt,compBare
66,2128,-152.2,-60.88,64.51,-51.93,-50.67,54.82,0.24,2.85,894.84,7.8,45655.92,2,fixedpt,compBare
67,2125,-133.58,-35.46,41.55,-49.9,-49.11,53.33,0.25,2.82,845.8,8.57,46521.83,2,fixedpt,compBare
68,2124,-147.73,-55.63,59.63,-51.18,-49.11,53.33,0.25,2.9,967.34,8.35,47510.35,2,fixedpt,compBare
69,2128,-116.37,-44.48,51.07,-51.08,-49.91,53.97,0.24,2.95,955.4,7.77,48485.48,2,fixedpt,compBare
70,2125,-156.04,-61.06,65.22,-51.32,-49.65,53.87,0.25,3.12,897.26,8.37,49402.83,2,fixedpt,compBare
71,2132,-158.07,-56.96,60.48,-50.21,-49.52,53.58,0.24,3.24,859.86,8.07,50281.85,2,fixedpt,compBare
72,2131,-126.83,-49.51,54.79,-50.06,-50.06,54.12,0.24,3.15,956.21,8.22,51258.5,2,fixedpt,compBare
73,2134,-156.29,-56.47,60.16,-52.02,-50.06,54.12,0.24,3.27,903.83,8.26,52182.98,2,fixedpt,compBare
74,2137,-127.35,-45.48,51.26,-51.54,-49.23,53.14,0.23,3.35,940.2,9.4,53144.25,2,fixedpt,compBare
75,2139,-131.91,-45.89,51.66,-49.37,-49.1,53.97,0.29,3.37,1008.36,9.13,54175.36,2,fixedpt,compBare
76,2140,-142.21,-57.71,61.79,-51.0,-49.91,53.97,0.24,3.27,1036.31,9.5,55232.7,2,fixedpt,compBare
77,2135,-125.04,-44.7,50.52,-50.75,-50.35,55.57,0.31,3.48,999.34,10.53,56256.1,2,fixedpt,compBare
78,2143,-123.94,-46.62,52.36,-50.63,-50.33,55.35,0.3,3.56,1067.42,10.65,57345.42,2,fixedpt,compBare
79,2141,-134.57,-58.31,62.25,-50.41,-50.06,54.12,0.24,3.81,1021.18,10.14,58390.06,2,fixedpt,compBare
80,2140,-119.66,-51.08,56.57,-53.11,-51.14,56.16,0.3,3.59,1107.41,11.68,59521.79,2,fixedpt,compBare
81,2142,-111.04,-55.37,60.53,-48.83,-48.41,53.31,0.29,3.48,1065.19,10.03,60610.63,2,fixedpt,compBare
82,2148,-103.84,-43.06,47.71,-49.92,-48.6,53.61,0.3,3.74,1102.09,10.02,61735.02,2,fixedpt,compBare
83,2150,-117.22,-52.89,57.37,-49.71,-48.41,53.31,0.29,3.8,1064.76,10.98,62823.22,2,fixedpt,compBare
84,2147,-115.7,-51.26,55.1,-50.67,-50.06,54.12,0.24,3.81,1062.34,10.24,63911.34,2,fixedpt,compBare
85,2153,-115.07,-55.09,59.99,-49.28,-48.11,52.99,0.29,3.87,1115.56,10.25,65051.64,2,fixedpt,compBare
86,2142,-113.78,-55.17,60.65,-49.75,-48.41,53.31,0.29,3.75,1187.71,10.51,66261.63,2,fixedpt,compBare
87,2145,-134.33,-59.44,63.62,-51.04,-48.6,53.61,0.3,3.9,1167.36,11.0,67452.89,2,fixedpt,compBare
88,2146,-107.07,-45.16,49.64,-49.53,-48.95,53.2,0.25,3.9,1122.5,10.18,68598.49,2,fixedpt,compBare
89,2151,-108.09,-48.52,51.88,-51.89,-49.42,54.62,0.31,4.07,1214.47,11.13,69838.55,2,fixedpt,compBare
90,2155,-109.97,-54.5,59.77,-50.31,-48.11,52.99,0.29,3.95,1167.34,11.31,71029.73,2,fixedpt,compBare
91,2156,-107.44,-49.42,54.02,-51.25,-49.49,53.38,0.23,4.18,1322.43,11.35,72378.83,2,fixedpt,compBare
92,2158,-101.0,-48.68,53.06,-50.26,-48.5,53.18,0.28,4.17,1256.59,11.12,73659.27,2,fixedpt,compBare
93,2157,-101.92,-47.87,52.64,-48.58,-46.78,50.81,0.24,4.04,1246.8,10.94,74929.0,2,fixedpt,compBare
94,2157,-110.97,-59.53,64.14,-50.2,-48.42,53.29,0.29,3.98,1194.01,11.56,76147.68,2,fixedpt,compBare
95,2158,-98.9,-45.63,49.75,-50.15,-50.01,54.24,0.25,4.0,1188.55,11.38,77360.07,2,fixedpt,compBare
96,2157,-99.2,-52.28,56.58,-48.67,-47.28,52.5,0.31,4.03,1202.98,11.37,78586.27,2,fixedpt,compBare
97,2160,-97.28,-43.52,48.28,-48.11,-47.29,52.49,0.31,4.03,1250.06,11.16,79861.05,2,fixedpt,compBare
98,2165,-108.46,-58.52,61.27,-46.03,-42.79,47.15,0.26,4.02,1370.32,11.15,81255.22,2,fixedpt,compBare
99,2154,-82.37,-36.58,42.43,-42.46,-41.12,46.0,0.29,3.94,1268.02,10.66,82546.6,2,fixedpt,compBare
0,2009,-429.69,-283.13,283.3,-299.73,-282.07,282.23,0.01,0.0,266.4,2.79,282.33,3,fixedpt,compExpAr
1,2030,-380.92,-213.78,214.6,-236.44,-212.7,213.99,0.08,1.23,349.04,5.97,649.9,3,fixedpt,compExpAr
2,2051,-346.97,-175.17,175.51,-203.77,-186.43,186.6,0.01,1.62,404.47,4.16,1071.24,3,fixedpt,compExpAr
3,2067,-358.11,-185.51,185.68,-191.58,-182.94,183.11,0.01,1.71,465.47,4.54,1552.93,3,fixedpt,compExpAr
4,2073,-310.15,-143.88,144.24,-161.64,-142.08,142.08,0.0,1.81,497.87,4.63,2067.28,3,fixedpt,compExpAr
5,2086,-315.92,-124.8,126.98,-135.83,-119.54,122.46,0.18,2.05,506.4,4.7,2591.49,3,fixedpt,compExpAr
6,2087,-295.71,-106.4,107.27,-122.21,-119.54,122.46,0.18,2.09,502.25,5.42,3112.73,3,fixedpt,compExpAr
7,2097,-301.92,-123.7,123.7,-126.35,-119.54,122.46,0.18,2.14,532.17,4.83,3663.56,3,fixedpt,compExpAr
8,2100,-265.92,-107.83,110.68,-123.15,-120.67,123.59,0.18,2.04,587.43,5.92,4270.99,3,fixedpt,compExpAr
9,2097,-257.59,-112.44,114.15,-120.41,-119.54,122.46,0.18,2.55,585.99,5.9,4875.73,3,fixedpt,compExpAr
10,2096,-245.22,-106.64,109.5,-117.72,-112.41,115.14,0.17,2.62,642.68,5.81,5538.56,3,fixedpt,compExpAr
11,2103,-224.93,-94.61,98.96,-114.18,-114.18,117.42,0.2,2.44,685.21,6.21,6243.53,3,fixedpt,compExpAr
12,2107,-253.69,-110.17,113.18,-113.2,-108.79,112.38,0.22,2.96,614.98,6.31,6879.39,3,fixedpt,compExpAr
13,2105,-265.01,-114.59,117.62,-126.85,-126.85,130.31,0.21,2.88,672.11,5.47,7572.18,3,fixedpt,compExpAr
14,2106,-260.8,-106.22,108.78,-116.41,-115.57,118.81,0.2,2.87,662.71,6.64,8254.27,3,fixedpt,compExpAr
15,2107,-249.89,-104.01,108.42,-118.87,-113.16,116.4,0.2,2.99,689.53,6.52,8964.77,3,fixedpt,compExpAr
16,2106,-261.08,-107.41,109.47,-116.25,-109.16,112.42,0.2,3.04,654.01,6.52,9640.54,3,fixedpt,compExpAr
17,2098,-234.04,-105.73,109.48,-123.91,-123.91,127.69,0.23,3.06,732.62,6.9,10394.38,3,fixedpt,compExpAr
18,2110,-221.05,-98.86,102.95,-116.53,-113.13,116.05,0.18,3.81,794.42,7.09,11210.79,3,fixedpt,compExpAr
19,2112,-234.15,-107.32,110.04,-118.33,-108.79,112.38,0.22,3.97,794.63,7.63,12028.6,3,fixedpt,compExpAr
20,2119,-230.75,-100.76,104.39,-116.69,-105.11,108.82,0.23,3.78,821.17,8.01,12872.52,3,fixedpt,compExpAr
21,2116,-200.74,-77.55,82.56,-103.7,-98.27,101.98,0.23,4.08,861.07,7.98,13759.57,3,fixedpt,compExpAr
22,2118,-189.56,-86.68,91.29,-98.49,-98.22,101.93,0.23,3.64,858.6,7.45,14640.28,3,fixedpt,compExpAr
23,2118,-191.44,-78.55,82.42,-102.25,-98.46,102.17,0.23,3.88,882.93,7.91,15545.6,3,fixedpt,compExpAr
24,2116,-186.43,-70.62,75.83,-97.06,-93.18,97.06,0.24,3.96,946.58,8.53,16517.14,3,fixedpt,compExpAr
25,2117,-194.51,-103.36,106.17,-102.68,-98.27,101.98,0.23,4.33,845.65,8.94,17386.6,3,fixedpt,compExpAr
26,2128,-152.72,-74.83,79.66,-98.97,-94.45,98.17,0.23,4.28,933.05,8.34,18345.15,3,fixedpt,compExpAr
27,2130,-143.63,-71.01,75.61,-96.07,-93.18,97.06,0.24,4.28,918.38,9.03,19287.18,3,fixedpt,compExpAr
28,2128,-165.22,-83.42,86.14,-92.13,-86.79,90.54,0.23,4.45,920.84,9.0,20236.16,3,fixedpt,compExpAr
29,2130,-150.8,-71.9,75.95,-86.79,-86.79,90.54,0.23,4.36,950.68,9.72,21212.18,3,fixedpt,compExpAr
30,2133,-140.73,-78.51,82.07,-88.53,-83.96,87.71,0.23,4.69,956.55,9.97,22196.83,3,fixedpt,compExpAr
31,2131,-148.95,-77.53,81.57,-86.78,-84.56,88.31,0.23,4.86,1025.87,10.89,23249.92,3,fixedpt,compExpAr
32,2134,-129.21,-61.66,66.35,-85.89,-84.56,88.31,0.23,5.15,1108.24,11.41,24387.53,3,fixedpt,compExpAr
33,2132,-125.0,-71.87,75.21,-89.9,-86.45,90.04,0.22,5.22,1066.45,11.62,25480.0,3,fixedpt,compExpAr
34,2136,-111.5,-62.8,67.68,-87.09,-76.27,80.22,0.24,5.4,1114.48,11.76,26624.42,3,fixedpt,compExpAr
35,2135,-124.56,-69.4,74.25,-85.35,-83.46,87.4,0.24,5.19,1242.75,10.32,27893.74,3,fixedpt,compExpAr
36,2140,-124.58,-81.87,85.57,-84.63,-82.76,86.48,0.23,5.04,1144.8,11.86,29067.81,3,fixedpt,compExpAr
37,2146,-115.32,-76.03,80.2,-86.37,-85.27,89.01,0.23,5.01,1188.98,10.38,30284.02,3,fixedpt,compExpAr
38,2147,-123.94,-70.0,73.09,-87.73,-84.36,88.08,0.23,4.93,1084.24,12.17,31395.94,3,fixedpt,compExpAr
39,2139,-117.8,-71.73,75.44,-82.74,-81.06,84.79,0.23,5.24,1190.75,11.56,32613.19,3,fixedpt,compExpAr
40,2140,-132.29,-85.89,89.41,-83.7,-80.55,84.12,0.22,5.55,1147.35,12.47,33790.65,3,fixedpt,compExpAr
41,2147,-128.06,-84.59,87.98,-90.34,-84.11,87.84,0.23,5.7,1278.72,11.96,35099.81,3,fixedpt,compExpAr
42,2143,-121.26,-80.94,84.53,-85.76,-82.11,85.85,0.23,5.24,1180.4,11.41,36307.67,3,fixedpt,compExpAr
43,2145,-123.73,-77.49,80.8,-82.75,-81.2,84.94,0.23,5.32,1228.14,11.97,37563.93,3,fixedpt,compExpAr
44,2152,-113.73,-71.08,76.21,-83.4,-77.46,81.39,0.24,5.55,1323.91,12.12,38916.34,3,fixedpt,compExpAr
45,2151,-111.92,-70.83,74.04,-82.21,-81.25,84.99,0.23,5.48,1230.42,12.27,40175.52,3,fixedpt,compExpAr
46,2150,-114.47,-81.91,85.8,-85.52,-80.24,83.94,0.23,5.45,1272.2,11.97,41476.72,3,fixedpt,compExpAr
47,2143,-104.95,-70.24,74.29,-82.54,-81.33,85.09,0.23,5.54,1243.38,12.13,42751.19,3,fixedpt,compExpAr
48,2157,-109.12,-69.73,73.58,-85.03,-81.31,84.56,0.2,5.55,1273.25,12.95,44056.15,3,fixedpt,compExpAr
49,2154,-116.62,-81.41,85.56,-83.87,-80.86,84.59,0.23,6.2,1237.21,12.8,45323.61,3,fixedpt,compExpAr
50,2155,-112.59,-73.48,76.82,-86.49,-85.19,88.77,0.22,6.16,1235.91,11.45,46589.22,3,fixedpt,compExpAr
51,2158,-101.99,-59.68,64.57,-89.71,-89.71,93.33,0.22,5.84,1310.55,11.7,47928.19,3,fixedpt,compExpAr
52,2159,-106.09,-74.68,77.15,-86.95,-86.22,89.65,0.21,5.82,1238.16,12.12,49195.96,3,fixedpt,compExpAr
53,2150,-108.81,-72.93,77.82,-86.23,-85.23,88.94,0.23,5.76,1188.7,12.19,50415.65,3,fixedpt,compExpAr
54,2154,-105.05,-66.89,71.01,-84.65,-80.36,84.32,0.24,5.74,1191.43,11.93,51636.5,3,fixedpt,compExpAr
55,2151,-109.44,-73.05,76.4,-86.05,-84.27,88.02,0.23,5.72,1193.51,12.5,52859.92,3,fixedpt,compExpAr
56,2153,-101.47,-64.95,69.41,-85.21,-79.06,83.03,0.24,5.62,1233.54,11.79,54122.23,3,fixedpt,compExpAr
57,2154,-116.09,-71.99,75.16,-83.25,-81.86,85.76,0.24,5.77,1199.66,13.55,55352.54,3,fixedpt,compExpAr
58,2160,-100.99,-59.54,63.37,-90.06,-86.75,90.35,0.22,6.23,1228.57,12.21,56610.56,3,fixedpt,compExpAr
59,2150,-87.07,-58.71,63.01,-86.94,-85.19,88.84,0.22,6.12,1167.26,12.38,57806.5,3,fixedpt,compExpAr
60,2154,-100.57,-64.71,69.96,-87.53,-86.07,89.81,0.23,6.33,1249.85,12.44,59086.38,3,fixedpt,compExpAr
61,2150,-110.23,-65.13,69.75,-87.05,-84.37,88.17,0.23,6.41,1185.47,13.08,60305.15,3,fixedpt,compExpAr
62,2148,-114.35,-71.16,75.43,-86.65,-80.57,84.31,0.23,6.38,1240.61,13.19,61577.96,3,fixedpt,compExpAr
63,2146,-117.65,-74.5,79.17,-87.81,-86.81,90.4,0.22,6.39,1217.82,12.56,62827.46,3,fixedpt,compExpAr
64,2149,-123.74,-80.42,84.06,-81.99,-80.75,84.79,0.25,5.95,1239.13,12.62,64097.31,3,fixedpt,compExpAr
65,2151,-117.16,-76.73,79.92,-80.5,-78.48,82.37,0.24,5.69,1176.21,12.95,65303.72,3,fixedpt,compExpAr
66,2150,-105.21,-62.93,67.23,-79.52,-78.22,81.78,0.22,5.69,1210.09,13.34,66544.03,3,fixedpt,compExpAr
67,2147,-118.42,-78.72,82.12,-79.18,-76.14,79.76,0.22,5.46,1196.09,11.64,67771.59,3,fixedpt,compExpAr
68,2148,-107.27,-71.4,74.83,-81.76,-77.87,81.62,0.23,5.2,1285.28,11.79,69087.25,3,fixedpt,compExpAr
69,2145,-107.63,-54.11,60.25,-79.62,-77.1,80.8,0.23,5.34,1327.24,11.53,70443.28,3,fixedpt,compExpAr
70,2145,-122.74,-79.16,82.61,-76.79,-74.55,77.92,0.21,5.55,1256.42,13.01,71731.2,3,fixedpt,compExpAr
71,2145,-103.03,-60.16,65.42,-77.28,-76.1,80.01,0.24,5.8,1228.09,12.03,72989.15,3,fixedpt,compExpAr
72,2151,-96.67,-54.12,59.22,-78.22,-76.41,80.13,0.23,5.31,1278.66,11.81,74298.23,3,fixedpt,compExpAr
73,2157,-104.63,-70.64,75.21,-80.88,-79.68,83.6,0.24,5.45,1288.49,12.12,75617.43,3,fixedpt,compExpAr
74,2150,-103.34,-65.01,69.71,-81.02,-77.1,80.86,0.23,5.53,1297.31,12.39,76946.42,3,fixedpt,compExpAr
75,2153,-114.02,-72.52,76.37,-85.17,-82.6,86.16,0.22,5.98,1227.1,12.06,78200.72,3,fixedpt,compExpAr
76,2153,-106.48,-66.95,71.63,-84.26,-79.14,83.07,0.24,5.41,1359.52,12.57,79589.63,3,fixedpt,compExpAr
77,2147,-112.51,-68.14,72.08,-81.18,-80.09,83.85,0.23,5.53,1293.64,12.07,80911.27,3,fixedpt,compExpAr
78,2152,-117.88,-69.84,74.61,-79.0,-76.1,79.68,0.22,5.45,1322.01,12.35,82262.0,3,fixedpt,compExpAr
79,2147,-104.62,-53.07,58.71,-80.37,-80.19,83.95,0.23,5.39,1349.14,11.96,83640.44,3,fixedpt,compExpAr
80,2146,-106.49,-56.28,62.8,-76.5,-76.1,79.68,0.22,5.86,1318.33,12.18,84988.47,3,fixedpt,compExpAr
81,2150,-99.4,-58.71,63.11,-77.71,-73.33,76.73,0.21,5.74,1307.46,12.69,86325.92,3,fixedpt,compExpAr
82,2153,-109.29,-70.7,74.18,-82.5,-79.14,83.07,0.24,5.86,1298.96,12.59,87655.11,3,fixedpt,compExpAr
83,2144,-118.82,-72.52,75.19,-79.27,-73.32,76.89,0.22,5.8,1323.27,12.72,89006.84,3,fixedpt,compExpAr
84,2142,-102.82,-56.09,59.69,-78.45,-76.9,80.54,0.22,5.75,1368.95,12.01,90405.67,3,fixedpt,compExpAr
85,2141,-111.46,-70.66,74.18,-82.58,-81.06,84.7,0.22,5.61,1283.18,12.2,91718.6,3,fixedpt,compExpAr
86,2143,-101.97,-52.75,56.08,-76.04,-73.33,76.73,0.21,5.7,1322.09,12.67,93069.77,3,fixedpt,compExpAr
87,2140,-100.68,-61.45,66.13,-79.47,-74.72,78.26,0.22,5.54,1365.54,12.0,94464.91,3,fixedpt,compExpAr
88,2141,-112.05,-66.06,70.7,-80.07,-79.65,83.29,0.22,5.39,1329.89,12.5,95822.11,3,fixedpt,compExpAr
89,2144,-105.59,-69.55,73.14,-75.97,-71.75,75.34,0.22,5.9,1362.96,12.67,97214.39,3,fixedpt,compExpAr
90,2145,-102.67,-61.41,64.93,-79.14,-76.63,80.09,0.21,5.95,1396.41,12.3,98639.42,3,fixedpt,compExpAr
91,2151,-113.33,-69.95,73.12,-79.4,-77.27,80.83,0.22,5.62,1301.46,13.07,99970.89,3,fixedpt,compExpAr
92,2149,-104.21,-62.22,66.15,-80.8,-77.36,81.06,0.23,5.59,1377.34,12.79,101379.22,3,fixedpt,compExpAr
93,2160,-102.6,-61.0,65.61,-78.68,-74.5,78.07,0.22,5.75,1426.49,12.22,102832.95,3,fixedpt,compExpAr
94,2164,-101.09,-60.53,64.72,-78.31,-78.28,81.92,0.22,5.69,1425.7,11.77,104287.24,3,fixedpt,compExpAr
95,2156,-96.49,-57.5,61.92,-77.82,-77.09,80.88,0.23,5.78,1415.49,13.17,105732.86,3,fixedpt,compExpAr
96,2153,-96.79,-54.61,59.15,-84.23,-84.1,87.08,0.18,6.02,1416.47,12.39,107177.89,3,fixedpt,compExpAr
97,2140,-100.37,-61.17,64.99,-78.72,-74.43,78.16,0.23,5.35,1371.68,12.22,108578.74,3,fixedpt,compExpAr
98,2145,-105.0,-67.01,70.71,-78.26,-77.8,81.43,0.22,5.73,1265.95,12.51,109874.63,3,fixedpt,compExpAr
99,2154,-109.67,-69.03,73.45,-78.67,-76.21,79.97,0.23,5.97,1438.85,13.86,111344.78,3,fixedpt,compExpAr
0,2009,-414.05,-279.61,279.8,-300.02,-279.45,279.45,0.0,0.01,221.01,1.85,232.08,1,fixedpt,compExpAr
1,2029,-374.6,-217.33,217.99,-230.72,-206.45,206.63,0.01,0.75,282.78,3.43,526.39,1,fixedpt,compExpAr
2,2049,-367.94,-191.73,194.14,-203.15,-193.0,195.26,0.13,0.93,327.66,3.3,866.81,1,fixedpt,compExpAr
3,2065,-371.22,-173.24,174.69,-189.88,-159.65,161.51,0.11,1.05,341.77,4.26,1222.05,1,fixedpt,compExpAr
4,2073,-346.55,-145.64,147.33,-168.06,-124.48,126.15,0.1,0.93,390.97,4.55,1627.19,1,fixedpt,compExpAr
5,2083,-351.26,-160.57,162.41,-153.96,-139.22,140.73,0.09,1.23,381.04,3.92,2021.53,1,fixedpt,compExpAr
6,2091,-321.67,-108.18,112.08,-116.05,-89.37,94.4,0.3,1.3,447.0,6.51,2485.73,1,fixedpt,compExpAr
7,2090,-329.34,-109.07,110.66,-90.38,-88.34,93.6,0.32,1.48,461.19,3.67,2961.26,1,fixedpt,compExpAr
8,2092,-319.76,-85.73,88.43,-89.21,-79.72,81.73,0.12,1.45,485.24,4.28,3461.22,1,fixedpt,compExpAr
9,2098,-259.33,-84.47,86.3,-84.42,-75.25,77.62,0.14,1.43,538.82,4.24,4013.92,1,fixedpt,compExpAr
10,2096,-303.44,-76.7,78.21,-79.01,-75.25,77.62,0.14,1.87,440.71,4.34,4469.37,1,fixedpt,compExpAr
11,2101,-243.01,-80.37,83.29,-77.15,-71.95,75.84,0.23,1.62,508.91,4.27,4993.9,1,fixedpt,compExpAr
12,2097,-277.6,-83.18,86.29,-78.3,-73.42,76.96,0.21,1.71,471.81,4.58,5480.63,1,fixedpt,compExpAr
13,2105,-286.74,-89.06,91.13,-77.83,-71.38,73.72,0.14,2.02,478.93,4.91,5974.32,1,fixedpt,compExpAr
14,2108,-254.52,-84.32,87.67,-72.51,-67.64,71.52,0.23,1.99,512.98,4.87,6501.49,1,fixedpt,compExpAr
15,2112,-217.26,-82.03,85.66,-70.53,-67.19,72.2,0.3,1.74,562.82,5.16,7079.08,1,fixedpt,compExpAr
16,2116,-206.98,-64.95,68.28,-67.8,-66.22,70.25,0.24,2.14,588.83,4.4,7684.22,1,fixedpt,compExpAr
17,2114,-219.43,-65.65,68.36,-66.13,-60.75,64.63,0.23,1.89,533.14,5.36,8232.57,1,fixedpt,compExpAr
18,2112,-227.62,-68.35,72.48,-65.48,-62.16,67.17,0.3,2.07,554.56,5.35,8804.94,1,fixedpt,compExpAr
19,2114,-182.21,-63.1,66.59,-64.43,-62.16,67.17,0.3,2.15,632.13,5.43,9452.65,1,fixedpt,compExpAr
20,2112,-199.3,-75.68,79.11,-64.16,-61.82,66.83,0.3,2.27,628.04,5.55,10098.09,1,fixedpt,compExpAr
21,2117,-182.45,-75.13,78.48,-64.51,-60.04,64.23,0.25,2.45,637.62,5.57,10752.15,1,fixedpt,compExpAr
22,2116,-146.83,-66.26,70.24,-61.64,-59.27,64.46,0.31,1.86,676.92,5.46,11445.58,1,fixedpt,compExpAr
23,2120,-146.52,-57.91,61.42,-57.13,-47.21,52.23,0.3,2.38,642.98,5.88,12105.03,1,fixedpt,compExpAr
24,2118,-136.57,-67.32,70.52,-52.5,-47.18,52.19,0.3,2.17,683.94,5.93,12806.2,1,fixedpt,compExpAr
25,2114,-150.26,-58.15,62.0,-57.35,-55.26,60.43,0.31,2.72,694.32,5.82,13519.17,1,fixedpt,compExpAr
26,2115,-127.06,-58.3,62.59,-54.26,-45.46,50.64,0.31,2.49,717.13,6.04,14252.86,1,fixedpt,compExpAr
27,2118,-154.42,-57.56,61.21,-48.0,-47.21,52.23,0.3,2.78,700.94,5.84,14972.23,1,fixedpt,compExpAr
28,2118,-159.82,-50.84,55.27,-46.13,-45.33,50.51,0.31,2.7,729.31,5.8,15717.41,1,fixedpt,compExpAr
29,2107,-154.69,-40.95,46.09,-44.85,-44.41,49.4,0.3,2.48,731.62,5.71,16466.59,1,fixedpt,compExpAr
30,2112,-159.83,-57.53,61.94,-46.06,-43.29,47.96,0.28,2.4,761.67,6.21,17245.98,1,fixedpt,compExpAr
31,2122,-134.83,-48.75,53.2,-43.97,-42.42,47.6,0.31,2.54,725.82,6.42,17989.9,1,fixedpt,compExpAr
32,2122,-152.52,-52.02,55.94,-45.49,-44.33,49.34,0.3,2.51,725.57,6.73,18732.74,1,fixedpt,compExpAr
33,2127,-138.27,-50.34,54.66,-44.59,-42.42,47.6,0.31,2.79,812.06,6.11,19563.69,1,fixedpt,compExpAr
34,2127,-118.22,-48.19,52.1,-44.43,-42.53,47.55,0.3,2.56,808.2,6.96,20389.09,1,fixedpt,compExpAr
35,2122,-115.59,-46.05,50.35,-42.2,-39.44,45.71,0.37,2.75,795.02,6.92,21204.13,1,fixedpt,compExpAr
36,2118,-130.02,-52.72,56.63,-44.0,-41.93,47.63,0.34,2.77,839.55,6.83,22062.47,1,fixedpt,compExpAr
37,2120,-115.8,-53.19,57.03,-44.59,-41.93,47.63,0.34,2.65,826.43,6.83,22906.56,1,fixedpt,compExpAr
38,2124,-120.92,-50.93,55.61,-43.81,-41.22,46.4,0.31,2.76,885.72,7.05,23811.15,1,fixedpt,compExpAr
39,2128,-117.91,-45.87,50.07,-40.16,-36.13,42.0,0.35,2.78,810.02,6.92,24639.49,1,fixedpt,compExpAr
40,2134,-114.71,-46.22,50.87,-42.78,-41.22,46.4,0.31,2.8,848.26,6.85,25505.59,1,fixedpt,compExpAr
41,2131,-112.19,-47.75,52.62,-42.83,-40.06,45.93,0.35,2.85,789.98,7.15,26315.24,1,fixedpt,compExpAr
42,2124,-121.95,-49.37,54.88,-40.86,-39.44,45.71,0.37,2.7,800.85,7.27,27135.11,1,fixedpt,compExpAr
43,2133,-123.93,-48.1,52.89,-39.38,-36.21,41.92,0.34,2.94,800.11,7.85,27955.41,1,fixedpt,compExpAr
44,2132,-130.17,-50.17,55.06,-42.77,-38.56,44.27,0.34,2.91,845.56,7.59,28820.99,1,fixedpt,compExpAr
45,2127,-129.52,-52.02,56.95,-42.44,-41.93,47.63,0.34,3.07,831.27,7.1,29671.8,1,fixedpt,compExpAr
46,2130,-115.2,-41.65,47.28,-37.06,-36.21,41.92,0.34,3.24,892.54,8.11,30585.21,1,fixedpt,compExpAr
47,2129,-127.92,-48.62,53.2,-38.08,-32.6,38.3,0.34,3.35,882.28,8.91,31488.91,1,fixedpt,compExpAr
48,2132,-120.28,-48.92,53.85,-36.15,-32.6,38.3,0.34,3.13,878.79,9.19,32388.61,1,fixedpt,compExpAr
49,2136,-122.6,-46.94,51.56,-38.26,-32.1,37.97,0.35,3.39,869.43,8.64,33278.66,1,fixedpt,compExpAr
50,2132,-120.87,-49.04,53.5,-38.47,-36.28,41.99,0.34,3.21,900.29,8.45,34199.13,1,fixedpt,compExpAr
51,2129,-105.85,-40.47,45.35,-34.57,-32.86,38.56,0.34,3.12,908.35,9.26,35128.56,1,fixedpt,compExpAr
52,2133,-107.91,-42.73,47.12,-36.36,-32.6,38.31,0.34,3.2,892.97,9.83,36041.6,1,fixedpt,compExpAr
53,2128,-103.68,-38.79,44.55,-34.57,-33.25,38.95,0.34,3.35,1016.58,8.8,37078.97,1,fixedpt,compExpAr
54,2134,-103.12,-42.69,47.87,-33.72,-31.96,37.83,0.35,3.24,979.96,9.35,38079.51,1,fixedpt,compExpAr
55,2133,-100.53,-38.59,43.53,-33.06,-32.1,37.97,0.35,3.48,993.92,10.51,39096.25,1,fixedpt,compExpAr
56,2134,-102.87,-39.25,45.08,-32.48,-30.62,36.49,0.35,3.3,1094.79,9.54,40212.79,1,fixedpt,compExpAr
57,2135,-99.96,-40.53,45.5,-32.51,-30.62,36.49,0.35,3.4,990.04,10.02,41225.24,1,fixedpt,compExpAr
58,2136,-98.66,-39.38,44.16,-32.24,-31.78,37.63,0.35,3.48,1037.66,10.35,42284.5,1,fixedpt,compExpAr
59,2137,-123.76,-46.52,51.37,-33.46,-31.78,37.63,0.35,3.49,1056.39,10.35,43362.61,1,fixedpt,compExpAr
